  Time  Potential_Energy  Kinetic_Energy  Total_Energy  Temperature  Moment of Cen
   1.3300000      -5.2788510      0.75485885      -4.5239921      0.53107685      2.46770611E-07
   1.3310001      -5.2896352      0.75977999      -4.5298553      0.50323921      4.95113341E-07
   1.3320000      -5.3005390      0.76472712      -4.5358119      0.50651997      2.41311426E-07
   1.3330001      -5.3114877      0.76970130      -4.5417862      0.50981808      2.73244382E-07
   1.3340001      -5.3224678      0.77468342      -4.5477843      0.51313418      1.38388387E-07
   1.3350000      -5.3334274      0.77966076      -4.5537667      0.51645559      6.88040018E-07
   1.3360001      -5.3443508      0.78462553      -4.5597253      0.51977384      4.98298505E-07
   1.3370000      -5.3552303      0.78957325      -4.5656571      0.52308369      2.79570571E-07
   1.3380001      -5.3660464      0.79449952      -4.5715470      0.52638215      1.58401519E-07
   1.3390001      -5.3767977      0.79939449      -4.5774031      0.52966636      4.67668627E-07
   1.3400000      -5.3874607      0.75471359      -4.6327472      0.53292966      7.01621616E-07
   1.3410001      -5.3977604      0.75941479      -4.6383457      0.50314242      4.21468485E-07
   1.3420000      -5.4080081      0.76409781      -4.6439104      0.50627655      5.52951576E-07
   1.3430001      -5.4181876      0.76875681      -4.6494308      0.50939852      1.93715096E-07
   1.3440001      -5.4282894      0.77338612      -4.6549034      0.51250452      3.81655951E-07
   1.3450000      -5.4383335      0.77799267      -4.6603408      0.51559073      2.81154541E-07
   1.3460001      -5.4482942      0.78255838      -4.6657357      0.51866180      8.94069672E-07
   1.3470001      -5.4581418      0.78707713      -4.6710649      0.52170557      1.07453801E-07
   1.3480000      -5.4678650      0.79154289      -4.6763220      0.52471811      4.43043376E-07
   1.3490001      -5.4774518      0.79594976      -4.6815019      0.52769524      3.53882967E-07
   1.3500000      -5.4868999      0.75422418      -4.7326756      0.53063315      3.91988351E-07
   1.3510001      -5.4959745      0.75840276      -4.7375717      0.50281614      1.99920052E-07
   1.3520001      -5.5049276      0.76253128      -4.7423964      0.50560182      4.55887857E-07
   1.3530000      -5.5137548      0.76660204      -4.7471528      0.50835419      2.75167594E-07
   1.3540001      -5.5224357      0.77060783      -4.7518277      0.51106805      1.89726123E-07
   1.3550000      -5.5309558      0.77454203      -4.7564139      0.51373857      2.44397228E-07
   1.3560001      -5.5393033      0.77839911      -4.7609043      0.51636136      2.25002594E-07
   1.3570001      -5.5474706      0.78217310      -4.7652974      0.51893276      1.11758709E-07
   1.3580000      -5.5554757      0.78586626      -4.7696095      0.52144873      2.15423583E-07
   1.3590001      -5.5632796      0.78946197      -4.7738175      0.52391082      5.50335187E-07
   1.3600000      -5.5708613      0.75340831      -4.8174529      0.52630800      3.54196544E-07
   1.3610001      -5.5780649      0.75672817      -4.8213367      0.50227219      2.81154541E-07
   1.3620001      -5.5850768      0.75995553      -4.8251214      0.50448543      2.14907601E-07
   1.3630000      -5.5918789      0.76308370      -4.8287954      0.50663704      4.70272710E-07
   1.3640001      -5.5984578      0.76610553      -4.8323522      0.50872248      1.03238271E-07
   1.3650000      -5.6048088      0.76901764      -4.8357911      0.51073700      1.46000971E-07
   1.3660001      -5.6109166      0.77181256      -4.8391042      0.51267844      3.03925248E-07
   1.3670001      -5.6167760      0.77449197      -4.8422842      0.51454169      4.87885018E-07
   1.3680000      -5.6223922      0.77704966      -4.8453426      0.51632798      8.42936956E-08
   1.3690001      -5.6277485      0.77947652      -4.8482718      0.51803309      3.63783698E-07
   1.3700001      -5.6328444      0.75226253      -4.8805819      0.51965100      7.10896302E-07
   1.3710001      -5.6376219      0.75441897      -4.8832030      0.50150836      3.05382940E-07
   1.3720001      -5.6421843      0.75644720      -4.8857369      0.50294596      2.87403196E-07
   1.3730000      -5.6464944      0.75835311      -4.8881412      0.50429815      2.74763835E-07
   1.3740001      -5.6505475      0.76012999      -4.8904176      0.50556874      2.73142803E-07
   1.3750001      -5.6543341      0.76177043      -4.8925638      0.50675333      2.25002594E-07
   1.3760000      -5.6578407      0.76328158      -4.8945589      0.50784695      2.52881080E-07
   1.3770001      -5.6610861      0.76465201      -4.8964338      0.50885439      2.27456354E-07
   1.3780000      -5.6640410      0.76588166      -4.8981595      0.50976801      2.98395520E-07
   1.3790001      -5.6667109      0.76697028      -4.8997407      0.51058775      1.07453801E-07
   1.3800001      -5.6690931      0.75093627      -4.9181566      0.51131350      1.89074541E-07
   1.3810000      -5.6711874      0.75174677      -4.9194407      0.50062418      3.60411008E-07
   1.3820001      -5.6730165      0.75241882      -4.9205976      0.50116450      2.16964182E-07
   1.3830000      -5.6745572      0.75295180      -4.9216056      0.50161254      4.36224980E-07
   1.3840001      -5.6758132      0.75334841      -4.9224648      0.50196785      2.99509622E-07
   1.3850001      -5.6767921      0.75360620      -4.9231858      0.50223225      4.80548010E-07
   1.3860000      -5.6774950      0.75372797      -4.9237671      0.50240415      4.04258373E-07
   1.3870001      -5.6779547      0.75373375      -4.9242210      0.50248533      3.37257092E-07
   1.3880000      -5.6781812      0.75361037      -4.9245710      0.50248915      3.79193551E-07
   1.3890001      -5.6781330      0.75335103      -4.9247818      0.50240690      3.37257092E-07
   1.3900001      -5.6778064      0.74960709      -4.9281993      0.50223404      2.66586113E-07
   1.3910000      -5.6772175      0.74908602      -4.9281316      0.49973807      1.52739744E-07
   1.3920001      -5.6763687      0.74843568      -4.9279332      0.49939069      3.25724670E-07
   1.3930000      -5.6752596      0.74766928      -4.9275904      0.49895713      2.49851468E-07
   1.3940001      -5.6739330      0.74677533      -4.9271579      0.49844620      3.82309906E-07
   1.3950001      -5.6723571      0.74576300      -4.9265943      0.49785021      2.42229817E-07
   1.3960000      -5.6705418      0.74462706      -4.9259148      0.49717534      2.59061721E-07
   1.3970001      -5.6684732      0.74336922      -4.9251041      0.49641803      2.60237584E-07
   1.3980001      -5.6661611      0.74199498      -4.9241662      0.49557948      1.07453801E-07
   1.3990000      -5.6636162      0.74050325      -4.9231129      0.49466333      2.42573321E-07
   1.4000001      -5.6608343      0.74838746      -4.9124470      0.49366882      1.69244657E-07
   1.4010000      -5.6578093      0.74665719      -4.9111519      0.49892497      1.33280039E-07
   1.4020001      -5.6545482      0.74481463      -4.9097338      0.49777147      3.62560911E-07
   1.4030001      -5.6510634      0.74285913      -4.9082041      0.49654308      2.38418579E-07
   1.4040000      -5.6473699      0.74080986      -4.9065599      0.49523941      2.53319740E-07
   1.4050001      -5.6434960      0.73865277      -4.9048433      0.49387324      2.68220901E-07
   1.4060000      -5.6394043      0.73639071      -4.9030137      0.49243519      3.20980831E-07
   1.4070001      -5.6351056      0.73402762      -4.9010782      0.49092713      3.81655951E-07
   1.4080001      -5.6306047      0.73156488      -4.8990397      0.48935175      3.26468097E-07
   1.4090000      -5.6259146      0.72900832      -4.8969064      0.48770991      1.88486439E-07
   1.4100001      -5.6210337      0.74731034      -4.8737235      0.48600554      4.54912708E-07
   1.4110000      -5.6158814      0.74452335      -4.8713579      0.49820688      2.45756240E-07
   1.4120001      -5.6105762      0.74165350      -4.8689227      0.49634889      4.22520856E-07
   1.4130001      -5.6050911      0.73869169      -4.8663993      0.49443567      3.05382940E-07
   1.4140000      -5.5994267      0.73564249      -4.8637843      0.49246112      2.40274005E-07
   1.4150001      -5.5935907      0.73250937      -4.8610811      0.49042833      2.47556670E-07
   1.4160000      -5.5875907      0.72929657      -4.8582940      0.48833957      1.68587391E-07
   1.4170001      -5.5814390      0.72600865      -4.8554306      0.48619771      2.25002594E-07
   1.4180001      -5.5751419      0.72265029      -4.8524914      0.48400578      2.73142803E-07
   1.4190000      -5.5687113      0.71922648      -4.8494849      0.48176685      3.95372496E-07
   1.4200001      -5.5621572      0.74644053      -4.8157167      0.47948432      4.33928363E-07
   1.4210001      -5.5553246      0.74281341      -4.8125110      0.49762702      3.20980831E-07
   1.4220001      -5.5483656      0.73912406      -4.8092413      0.49520895      1.68587391E-07
   1.4230001      -5.5412898      0.73537904      -4.8059106      0.49274936      2.66560079E-07
   1.4240000      -5.5341187      0.73158771      -4.8025308      0.49025270      3.99840104E-07
   1.4250001      -5.5268645      0.72775310      -4.7991114      0.48772514      4.80548010E-07
   1.4260001      -5.5195332      0.72388351      -4.7956495      0.48516873      1.68587391E-07
   1.4270000      -5.5121636      0.71999425      -4.7921696      0.48258901      2.45756240E-07
   1.4280001      -5.5047607      0.71608186      -4.7886791      0.47999617      1.68587391E-07
   1.4290000      -5.4973254      0.71215564      -4.7851696      0.47738791      3.20980831E-07
   1.4300001      -5.4898834      0.74596435      -4.7439189      0.47477043      2.66560079E-07
   1.4310001      -5.4822421      0.74192601      -4.7403159      0.49730957      2.45756240E-07
   1.4320000      -5.4745951      0.73787868      -4.7367163      0.49461734      2.14907601E-07
   1.4330001      -5.4669375      0.73383015      -4.7331076      0.49191913      2.38418579E-07
   1.4340000      -5.4594493      0.72984803      -4.7296014      0.48922011      3.20980831E-07
   1.4350001      -5.4520116      0.72587889      -4.7261329      0.48656535      3.76972878E-07
   1.4360001      -5.4446049      0.72192985      -4.7226748      0.48391926      2.06476543E-07
   1.4370000      -5.4372439      0.71801174      -4.7192321      0.48128656      2.14907601E-07
   1.4380001      -5.4299531      0.71412969      -4.7158232      0.47867450      3.57627869E-07
   1.4390000      -5.4227428      0.71028954      -4.7124534      0.47608647      1.33280039E-07
   1.4400001      -5.4156227      0.74610090      -4.6695218      0.47352636      4.50005189E-07
   1.4410001      -5.4083657      0.74224007      -4.6661258      0.49740061      3.81655951E-07
   1.4420000      -5.4011893      0.73842621      -4.6627631      0.49482670      3.95372496E-07
   1.4430001      -5.3941121      0.73466581      -4.6594462      0.49228415      2.06476543E-07
   1.4440001      -5.3871350      0.73095953      -4.6561756      0.48977721      3.20980831E-07
   1.4450001      -5.3802819      0.72731757      -4.6529646      0.48730636      3.20980831E-07
   1.4460001      -5.3735976      0.72376388      -4.6498337      0.48487839      3.62560911E-07
   1.4470000      -5.3670607      0.72027630      -4.6467843      0.48250926      1.33280039E-07
   1.4480001      -5.3606458      0.71685827      -4.6437874      0.48018420      3.76972878E-07
   1.4490001      -5.3544025      0.71352768      -4.6408749      0.47790551      1.68587391E-07
   1.4500000      -5.3483162      0.74667120      -4.6016450      0.47568512      2.92001943E-07
   1.4510001      -5.3422194      0.74340475      -4.5988145      0.49778080      2.06476543E-07
   1.4520000      -5.3362331      0.74020141      -4.5960317      0.49560317      4.46040332E-07
   1.4530001      -5.3303633      0.73706198      -4.5933013      0.49346760      1.19209290E-07
   1.4540001      -5.3246117      0.73399222      -4.5906196      0.49137464      2.66560079E-07
   1.4550000      -5.3189945      0.73098642      -4.5880079      0.48932815      4.91512480E-07
   1.4560001      -5.3135242      0.72805780      -4.5854664      0.48732427      2.66560079E-07
   1.4570000      -5.3081803      0.72519183      -4.5829887      0.48537186      1.68587391E-07
   1.4580001      -5.3029771      0.72239703      -4.5805802      0.48346123      3.76972878E-07
   1.4590001      -5.2979007      0.71966809      -4.5782328      0.48159802      2.92001943E-07
   1.4600000      -5.2929487      0.74727279      -4.5456758      0.47977874      2.66560079E-07
   1.4610001      -5.2879753      0.74459052      -4.5433846      0.49818185      3.57627869E-07
